Train;Test;Classifier;FeatureSet;Measure;Value;IsBaseline
Boston;Sydney;0;Baseline, nGrams: 2;Weighted Precision;0.877281;0
Boston;Sydney;0;Baseline, nGrams: 2;Weighted Recall;0.877242;0
Boston;Sydney;0;Baseline, nGrams: 2;Weighted F-Measure;0.867220;0
Boston;Sydney;0;+ALL, nGrams: 2;Percent Correct;0.883574;0
Boston;Sydney;0;+ALL, nGrams: 2;Weighted Precision;0.886186;0
Boston;Sydney;0;+ALL, nGrams: 2;Weighted Recall;0.883574;0
Boston;Sydney;0;+ALL, nGrams: 2;Weighted F-Measure;0.874600;0
Boston;Sydney;0;+LOC, nGrams: 2;Percent Correct;0.891312;0
Boston;Sydney;0;+LOC, nGrams: 2;Weighted Precision;0.891590;0
Boston;Sydney;0;+LOC, nGrams: 2;Weighted Recall;0.891312;0
Boston;Sydney;0;+LOC, nGrams: 2;Weighted F-Measure;0.886462;0
Boston;Sydney;0;+TIME, nGrams: 2;Percent Correct;0.873725;0
Boston;Sydney;0;+TIME, nGrams: 2;Weighted Precision;0.875948;0
Boston;Sydney;0;+TIME, nGrams: 2;Weighted Recall;0.873725;0
Boston;Sydney;0;+TIME, nGrams: 2;Weighted F-Measure;0.860852;0
Boston;Sydney;0;+LOD, nGrams: 2;Percent Correct;0.875132;0
Boston;Sydney;0;+LOD, nGrams: 2;Weighted Precision;0.875028;0
Boston;Sydney;0;+LOD, nGrams: 2;Weighted Recall;0.875132;0
Boston;Sydney;0;+LOD, nGrams: 2;Weighted F-Measure;0.866007;0
Boston;Sydney;0;+LOC+TIME, nGrams: 2;Percent Correct;0.883925;0
Boston;Sydney;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.882752;0
Boston;Sydney;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.883925;0
Boston;Sydney;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.877960;0
Boston;Sydney;0;+LOC+LOD, nGrams: 2;Percent Correct;0.880056;0
Boston;Sydney;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.877422;0
Boston;Sydney;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.880056;0
Boston;Sydney;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.874911;0
Boston;Sydney;0;+TIME+LOD, nGrams: 2;Percent Correct;0.883925;0
Boston;Sydney;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.882688;0
Boston;Sydney;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.883925;0
Boston;Sydney;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.877802;0
Boston;Sydney;0;+TYPES, nGrams: 2;Percent Correct;0.872318;0
Boston;Sydney;0;+TYPES, nGrams: 2;Weighted Precision;0.869013;0
Boston;Sydney;0;+TYPES, nGrams: 2;Weighted Recall;0.872318;0
Boston;Sydney;0;+TYPES, nGrams: 2;Weighted F-Measure;0.863780;0
Boston;Sydney;0;+CAT, nGrams: 2;Percent Correct;0.872670;0
Boston;Sydney;0;+CAT, nGrams: 2;Weighted Precision;0.872995;0
Boston;Sydney;0;+CAT, nGrams: 2;Weighted Recall;0.872670;0
Boston;Sydney;0;+CAT, nGrams: 2;Weighted F-Measure;0.861180;0
Brisbane;Chicago4Classes;0;Baseline, nGrams: 2;Percent Correct;0.894879;0
Brisbane;Chicago4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.882105;0
Brisbane;Chicago4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.894879;0
Brisbane;Chicago4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.879973;0
Brisbane;Chicago4Classes;0;+ALL, nGrams: 2;Percent Correct;0.907682;0
Brisbane;Chicago4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.911480;0
Brisbane;Chicago4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.907682;0
Brisbane;Chicago4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.908997;0
Brisbane;Chicago4Classes;0;+LOC, nGrams: 2;Percent Correct;0.896900;0
Brisbane;Chicago4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.887864;0
Brisbane;Chicago4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.896900;0
Brisbane;Chicago4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.889854;0
Brisbane;Chicago4Classes;0;+TIME, nGrams: 2;Percent Correct;0.894879;0
Brisbane;Chicago4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.882105;0
Brisbane;Chicago4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.894879;0
Brisbane;Chicago4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.879973;0
Brisbane;Chicago4Classes;0;+LOD, nGrams: 2;Percent Correct;0.909704;0
Brisbane;Chicago4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.908977;0
Brisbane;Chicago4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.909704;0
Brisbane;Chicago4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.909134;0
Brisbane;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.890162;0
Brisbane;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.882728;0
Brisbane;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.890162;0
Brisbane;Chicago4Classes;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.864788;0
Brisbane;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Percent Correct;0.904313;0
Brisbane;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.899842;0
Brisbane;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.904313;0
Brisbane;Chicago4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.898877;0
Brisbane;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.891509;0
Brisbane;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.890358;0
Brisbane;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.891509;0
Brisbane;Chicago4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.882778;0
Brisbane;Chicago4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.906334;0
Brisbane;Chicago4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.896966;0
Brisbane;Chicago4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.906334;0
Brisbane;Chicago4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.898633;0
Brisbane;Chicago4Classes;0;+CAT, nGrams: 2;Percent Correct;0.899596;0
Brisbane;Chicago4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.894796;0
Brisbane;Chicago4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.899596;0
Brisbane;Chicago4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.895221;0
Brisbane;Memphis4Classes;0;Baseline, nGrams: 2;Percent Correct;0.852684;0
Brisbane;Memphis4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.863904;0
Brisbane;Memphis4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.852684;0
Brisbane;Memphis4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.853479;0
Brisbane;Memphis4Classes;0;+ALL, nGrams: 2;Percent Correct;0.843945;0
Brisbane;Memphis4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.868673;0
Brisbane;Memphis4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.843945;0
Brisbane;Memphis4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.849460;0
Brisbane;Memphis4Classes;0;+LOC, nGrams: 2;Percent Correct;0.878901;0
Brisbane;Memphis4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.874310;0
Brisbane;Memphis4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.878901;0
Brisbane;Memphis4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.873809;0
Brisbane;Memphis4Classes;0;+TIME, nGrams: 2;Percent Correct;0.852684;0
Brisbane;Memphis4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.864659;0
Brisbane;Memphis4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.852684;0
Brisbane;Memphis4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.854124;0
Brisbane;Memphis4Classes;0;+LOD, nGrams: 2;Percent Correct;0.841448;0
Brisbane;Memphis4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.864585;0
Brisbane;Memphis4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.841448;0
Brisbane;Memphis4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.846514;0
Brisbane;Memphis4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.912609;0
Brisbane;Memphis4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.882350;0
Brisbane;Memphis4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.912609;0
Brisbane;Memphis4Classes;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.896412;0
Brisbane;Memphis4Classes;0;+LOC+LOD, nGrams: 2;Percent Correct;0.876404;0
Brisbane;Memphis4Classes;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.874001;0
Brisbane;Memphis4Classes;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.876404;0
Brisbane;Memphis4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.871101;0
Brisbane;Memphis4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.882647;0
Brisbane;Memphis4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.885741;0
Brisbane;Memphis4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.882647;0
Brisbane;Memphis4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.879649;0
Brisbane;Memphis4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.847690;0
Brisbane;Memphis4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.855646;0
Brisbane;Memphis4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.847690;0
Brisbane;Memphis4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.848568;0
Brisbane;Memphis4Classes;0;+CAT, nGrams: 2;Percent Correct;0.845194;0
Brisbane;Memphis4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.870313;0
Brisbane;Memphis4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.845194;0
Brisbane;Memphis4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.851890;0
Brisbane;Seattle4Classes;0;Baseline, nGrams: 2;Percent Correct;0.585779;0
Brisbane;Seattle4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.556685;0
Brisbane;Seattle4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.585779;0
Brisbane;Seattle4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.522986;0
Brisbane;Seattle4Classes;0;+ALL, nGrams: 2;Percent Correct;0.606095;0
Brisbane;Seattle4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.644480;0
Brisbane;Seattle4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.606095;0
Brisbane;Seattle4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.567319;0
Brisbane;Seattle4Classes;0;+LOC, nGrams: 2;Percent Correct;0.667043;0
Brisbane;Seattle4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.581673;0
Brisbane;Seattle4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.667043;0
Brisbane;Seattle4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.608532;0
Brisbane;Seattle4Classes;0;+TIME, nGrams: 2;Percent Correct;0.588036;0
Brisbane;Seattle4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.558243;0
Brisbane;Seattle4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.588036;0
Brisbane;Seattle4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.526077;0
Brisbane;Seattle4Classes;0;+LOD, nGrams: 2;Percent Correct;0.582393;0
Brisbane;Seattle4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.635777;0
Brisbane;Seattle4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.582393;0
Brisbane;Seattle4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.538085;0
Brisbane;Seattle4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.644470;0
Brisbane;Seattle4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.587210;0
Brisbane;Seattle4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.644470;0
Brisbane;Seattle4Classes;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.579223;0
Brisbane;Seattle4Classes;0;+LOC+LOD, nGrams: 2;Percent Correct;0.590293;0
Brisbane;Seattle4Classes;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.655763;0
Brisbane;Seattle4Classes;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.590293;0
Brisbane;Seattle4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.544847;0
Brisbane;Seattle4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.612867;0
Brisbane;Seattle4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.667961;0
Brisbane;Seattle4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.612867;0
Brisbane;Seattle4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.568722;0
Brisbane;Seattle4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.607223;0
Brisbane;Seattle4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.557160;0
Brisbane;Seattle4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.607223;0
Brisbane;Seattle4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.550491;0
Brisbane;Seattle4Classes;0;+CAT, nGrams: 2;Percent Correct;0.647856;0
Brisbane;Seattle4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.688258;0
Brisbane;Seattle4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.647856;0
Brisbane;Seattle4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.622177;0
Brisbane;NYC4Classes;0;Baseline, nGrams: 2;Percent Correct;0.805810;0
Brisbane;NYC4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.771423;0
Brisbane;NYC4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.805810;0
Brisbane;NYC4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.758992;0
Brisbane;NYC4Classes;0;+ALL, nGrams: 2;Percent Correct;0.878967;0
Brisbane;NYC4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.865755;0
Brisbane;NYC4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.878967;0
Brisbane;NYC4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.871957;0
Brisbane;NYC4Classes;0;+LOC, nGrams: 2;Percent Correct;0.835395;0
Brisbane;NYC4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.806210;0
Brisbane;NYC4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.835395;0
Brisbane;NYC4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.810862;0
Brisbane;NYC4Classes;0;+TIME, nGrams: 2;Percent Correct;0.803658;0
Brisbane;NYC4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.764985;0
Brisbane;NYC4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.803658;0
Brisbane;NYC4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.754706;0
Brisbane;NYC4Classes;0;+LOD, nGrams: 2;Percent Correct;0.870898;0
Brisbane;NYC4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.856094;0
Brisbane;NYC4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.870898;0
Brisbane;NYC4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.862813;0
Brisbane;NYC4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.823561;0
Brisbane;NYC4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.800915;0
Brisbane;NYC4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.823561;0
Brisbane;NYC4Classes;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.784681;0
Brisbane;NYC4Classes;0;+LOC+LOD, nGrams: 2;Percent Correct;0.835933;0
Brisbane;NYC4Classes;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.815459;0
Brisbane;NYC4Classes;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.835933;0
Brisbane;NYC4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.817584;0
Brisbane;NYC4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.841850;0
Brisbane;NYC4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.821691;0
Brisbane;NYC4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.841850;0
Brisbane;NYC4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.820987;0
Brisbane;NYC4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.830554;0
Brisbane;NYC4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.803650;0
Brisbane;NYC4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.830554;0
Brisbane;NYC4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.808010;0
Brisbane;NYC4Classes;0;+CAT, nGrams: 2;Percent Correct;0.828402;0
Brisbane;NYC4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.815738;0
Brisbane;NYC4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.828402;0
Brisbane;NYC4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.812624;0
Brisbane;Dublin;0;Baseline, nGrams: 2;Percent Correct;0.942806;0
Brisbane;Dublin;0;Baseline, nGrams: 2;Weighted Precision;0.934283;0
Brisbane;Dublin;0;Baseline, nGrams: 2;Weighted Recall;0.942806;0
Brisbane;Dublin;0;Baseline, nGrams: 2;Weighted F-Measure;0.938362;0
Brisbane;Dublin;0;+ALL, nGrams: 2;Percent Correct;0.943162;0
Brisbane;Dublin;0;+ALL, nGrams: 2;Weighted Precision;0.942903;0
Brisbane;Dublin;0;+ALL, nGrams: 2;Weighted Recall;0.943162;0
Brisbane;Dublin;0;+ALL, nGrams: 2;Weighted F-Measure;0.942343;0
Brisbane;Dublin;0;+LOC, nGrams: 2;Percent Correct;0.944227;0
Brisbane;Dublin;0;+LOC, nGrams: 2;Weighted Precision;0.940082;0
Brisbane;Dublin;0;+LOC, nGrams: 2;Weighted Recall;0.944227;0
Brisbane;Dublin;0;+LOC, nGrams: 2;Weighted F-Measure;0.941436;0
Brisbane;Dublin;0;+TIME, nGrams: 2;Percent Correct;0.942806;0
Brisbane;Dublin;0;+TIME, nGrams: 2;Weighted Precision;0.934283;0
Brisbane;Dublin;0;+TIME, nGrams: 2;Weighted Recall;0.942806;0
Brisbane;Dublin;0;+TIME, nGrams: 2;Weighted F-Measure;0.938362;0
Brisbane;Dublin;0;+LOD, nGrams: 2;Percent Correct;0.938188;0
Brisbane;Dublin;0;+LOD, nGrams: 2;Weighted Precision;0.932687;0
Brisbane;Dublin;0;+LOD, nGrams: 2;Weighted Recall;0.938188;0
Brisbane;Dublin;0;+LOD, nGrams: 2;Weighted F-Measure;0.934168;0
Brisbane;Dublin;0;+LOC+TIME, nGrams: 2;Percent Correct;0.939254;0
Brisbane;Dublin;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.934705;0
Brisbane;Dublin;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.939254;0
Brisbane;Dublin;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.925652;0
Brisbane;Dublin;0;+LOC+LOD, nGrams: 2;Percent Correct;0.941030;0
Brisbane;Dublin;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.935683;0
Brisbane;Dublin;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.941030;0
Brisbane;Dublin;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.934582;0
Brisbane;Dublin;0;+TIME+LOD, nGrams: 2;Percent Correct;0.934281;0
Brisbane;Dublin;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.929046;0
Brisbane;Dublin;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.934281;0
Brisbane;Dublin;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.924116;0
Brisbane;Dublin;0;+TYPES, nGrams: 2;Percent Correct;0.943162;0
Brisbane;Dublin;0;+TYPES, nGrams: 2;Weighted Precision;0.935411;0
Brisbane;Dublin;0;+TYPES, nGrams: 2;Weighted Recall;0.943162;0
Brisbane;Dublin;0;+TYPES, nGrams: 2;Weighted F-Measure;0.937160;0
Brisbane;Dublin;0;+CAT, nGrams: 2;Percent Correct;0.942451;0
Brisbane;Dublin;0;+CAT, nGrams: 2;Weighted Precision;0.937840;0
Brisbane;Dublin;0;+CAT, nGrams: 2;Weighted Recall;0.942451;0
Brisbane;Dublin;0;+CAT, nGrams: 2;Weighted F-Measure;0.939594;0
Brisbane;SanFrancisco4Classes;0;Baseline, nGrams: 2;Percent Correct;0.875000;0
Brisbane;SanFrancisco4Classes;0;Baseline, nGrams: 2;Weighted Precision;0.836629;0
Brisbane;SanFrancisco4Classes;0;Baseline, nGrams: 2;Weighted Recall;0.875000;0
Brisbane;SanFrancisco4Classes;0;Baseline, nGrams: 2;Weighted F-Measure;0.852300;0
Brisbane;SanFrancisco4Classes;0;+ALL, nGrams: 2;Percent Correct;0.871622;0
Brisbane;SanFrancisco4Classes;0;+ALL, nGrams: 2;Weighted Precision;0.839019;0
Brisbane;SanFrancisco4Classes;0;+ALL, nGrams: 2;Weighted Recall;0.871622;0
Brisbane;SanFrancisco4Classes;0;+ALL, nGrams: 2;Weighted F-Measure;0.854443;0
Brisbane;SanFrancisco4Classes;0;+LOC, nGrams: 2;Percent Correct;0.858108;0
Brisbane;SanFrancisco4Classes;0;+LOC, nGrams: 2;Weighted Precision;0.819953;0
Brisbane;SanFrancisco4Classes;0;+LOC, nGrams: 2;Weighted Recall;0.858108;0
Brisbane;SanFrancisco4Classes;0;+LOC, nGrams: 2;Weighted F-Measure;0.837276;0
Brisbane;SanFrancisco4Classes;0;+TIME, nGrams: 2;Percent Correct;0.876351;0
Brisbane;SanFrancisco4Classes;0;+TIME, nGrams: 2;Weighted Precision;0.838238;0
Brisbane;SanFrancisco4Classes;0;+TIME, nGrams: 2;Weighted Recall;0.876351;0
Brisbane;SanFrancisco4Classes;0;+TIME, nGrams: 2;Weighted F-Measure;0.854110;0
Brisbane;SanFrancisco4Classes;0;+LOD, nGrams: 2;Percent Correct;0.871622;0
Brisbane;SanFrancisco4Classes;0;+LOD, nGrams: 2;Weighted Precision;0.838446;0
Brisbane;SanFrancisco4Classes;0;+LOD, nGrams: 2;Weighted Recall;0.871622;0
Brisbane;SanFrancisco4Classes;0;+LOD, nGrams: 2;Weighted F-Measure;0.853857;0
Brisbane;SanFrancisco4Classes;0;+LOC+TIME, nGrams: 2;Percent Correct;0.826351;0
Brisbane;SanFrancisco4Classes;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.788457;0
Brisbane;SanFrancisco4Classes;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.826351;0
Brisbane;SanFrancisco4Classes;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.785612;0
Brisbane;SanFrancisco4Classes;0;+LOC+LOD, nGrams: 2;Percent Correct;0.871622;0
Brisbane;SanFrancisco4Classes;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.836802;0
Brisbane;SanFrancisco4Classes;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.871622;0
Brisbane;SanFrancisco4Classes;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.851032;0
Brisbane;SanFrancisco4Classes;0;+TIME+LOD, nGrams: 2;Percent Correct;0.861486;0
Brisbane;SanFrancisco4Classes;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.831359;0
Brisbane;SanFrancisco4Classes;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.861486;0
Brisbane;SanFrancisco4Classes;0;+TIME+LOD, nGrams: 2;Weighted F-Measure;0.841008;0
Brisbane;SanFrancisco4Classes;0;+TYPES, nGrams: 2;Percent Correct;0.875676;0
Brisbane;SanFrancisco4Classes;0;+TYPES, nGrams: 2;Weighted Precision;0.835739;0
Brisbane;SanFrancisco4Classes;0;+TYPES, nGrams: 2;Weighted Recall;0.875676;0
Brisbane;SanFrancisco4Classes;0;+TYPES, nGrams: 2;Weighted F-Measure;0.853600;0
Brisbane;SanFrancisco4Classes;0;+CAT, nGrams: 2;Percent Correct;0.867568;0
Brisbane;SanFrancisco4Classes;0;+CAT, nGrams: 2;Weighted Precision;0.849850;0
Brisbane;SanFrancisco4Classes;0;+CAT, nGrams: 2;Weighted Recall;0.867568;0
Brisbane;SanFrancisco4Classes;0;+CAT, nGrams: 2;Weighted F-Measure;0.853599;0
Brisbane;Boston;0;Baseline, nGrams: 2;Percent Correct;0.898936;0
Brisbane;Boston;0;Baseline, nGrams: 2;Weighted Precision;0.884413;0
Brisbane;Boston;0;Baseline, nGrams: 2;Weighted Recall;0.898936;0
Brisbane;Boston;0;Baseline, nGrams: 2;Weighted F-Measure;0.884724;0
Brisbane;Boston;0;+ALL, nGrams: 2;Percent Correct;0.894326;0
Brisbane;Boston;0;+ALL, nGrams: 2;Weighted Precision;0.891852;0
Brisbane;Boston;0;+ALL, nGrams: 2;Weighted Recall;0.894326;0
Brisbane;Boston;0;+ALL, nGrams: 2;Weighted F-Measure;0.890509;0
Brisbane;Boston;0;+LOC, nGrams: 2;Percent Correct;0.890071;0
Brisbane;Boston;0;+LOC, nGrams: 2;Weighted Precision;0.879152;0
Brisbane;Boston;0;+LOC, nGrams: 2;Weighted Recall;0.890071;0
Brisbane;Boston;0;+LOC, nGrams: 2;Weighted F-Measure;0.880748;0
Brisbane;Boston;0;+TIME, nGrams: 2;Percent Correct;0.899291;0
Brisbane;Boston;0;+TIME, nGrams: 2;Weighted Precision;0.884769;0
Brisbane;Boston;0;+TIME, nGrams: 2;Weighted Recall;0.899291;0
Brisbane;Boston;0;+TIME, nGrams: 2;Weighted F-Measure;0.885058;0
Brisbane;Boston;0;+LOD, nGrams: 2;Percent Correct;0.892553;0
Brisbane;Boston;0;+LOD, nGrams: 2;Weighted Precision;0.888836;0
Brisbane;Boston;0;+LOD, nGrams: 2;Weighted Recall;0.892553;0
Brisbane;Boston;0;+LOD, nGrams: 2;Weighted F-Measure;0.887617;0
Brisbane;Boston;0;+LOC+TIME, nGrams: 2;Percent Correct;0.868085;0
Brisbane;Boston;0;+LOC+TIME, nGrams: 2;Weighted Precision;0.864713;0
Brisbane;Boston;0;+LOC+TIME, nGrams: 2;Weighted Recall;0.868085;0
Brisbane;Boston;0;+LOC+TIME, nGrams: 2;Weighted F-Measure;0.846418;0
Brisbane;Boston;0;+LOC+LOD, nGrams: 2;Percent Correct;0.886525;0
Brisbane;Boston;0;+LOC+LOD, nGrams: 2;Weighted Precision;0.885984;0
Brisbane;Boston;0;+LOC+LOD, nGrams: 2;Weighted Recall;0.886525;0
Brisbane;Boston;0;+LOC+LOD, nGrams: 2;Weighted F-Measure;0.878867;0
Brisbane;Boston;0;+TIME+LOD, nGrams: 2;Percent Correct;0.877660;0
Brisbane;Boston;0;+TIME+LOD, nGrams: 2;Weighted Precision;0.881018;0
Brisbane;Boston;0;+TIME+LOD, nGrams: 2;Weighted Recall;0.877660;0
